PU-Code,PU-Name,Ward,Latitude,Longitude,APC_outlier,LP_outlier,PDP_outlier,NNPP_outlier,Neighbors
03-05-07-013,"COUNCIL HALL, ANWA IKOT USOH",ODORO IKOT 11,5.144922,7.5827554,30.16666667,5.666666667,7.833333333,0.5,"['03-05-06-006', '03-05-07-005', '03-05-07-008', '03-05-09-005', '03-05-06-011', '03-05-07-015']"
03-05-07-014,"PRIMARY SCHOOL, IDUNG ESIMUK",ODORO IKOT 11,5.132592,7.593125,29,6,26,1,['03-05-07-009']
03-05-07-015,"COUNCIL HALL, NTO NYA, IKOT UDU",ODORO IKOT 11,5.144922,7.5827554,53.83333333,8.333333333,11.33333333,0.5,"['03-05-06-006', '03-05-07-005', '03-05-07-008', '03-05-09-005', '03-05-06-011', '03-05-07-013']"
03-05-08-021,"VILLAGE HALL, EDEM AKAI, IKOT ESSIEN, OKON",OKON,5.005407,7.9478616,80.27272727,60.27272727,3.454545455,9.636363636,"['03-25-03-004', '03-31-04-005', '03-31-04-011', '03-31-05-004', '03-31-06-013', '03-31-07-011', '03-31-11-004', nan, nan, nan, nan]"
03-05-08-022,"VILLAGE HALL, NTO UKO ETOR, OKON",OKON,5.095367,7.589102,47,4.5,4,0,"['03-05-08-019', '03-05-08-026']"
03-05-08-023,"VILLAGE HALL, NTO AKAN, UMON OKON",OKON,5.101711,7.6090496,73,12,15,0,['03-05-08-005']
03-05-08-024,"VILLAGE HALL, NTO UMO IDEM, NTO UBIAM",OKON,5.088554,7.6293843,109,11,40,1,['03-05-08-008']
03-05-08-025,"VILLAGE HALL, IKOT AKATA, IKOT IDEM UDO, OKON",OKON,5.119587,7.599901,53.66666667,10.66666667,41,0,"['03-05-07-007', '03-05-08-011', nan]"
03-05-08-026,"VILLAGE HALL, NTO UDO INYANG, OKON",OKON,5.095367,7.589102,1,1.5,5.5,0,"['03-05-08-019', '03-05-08-022']"
03-05-09-025,"OPEN SPACE, PRY. HEALTH CENTER, UKANA NSASAK",UKANA EAST,5.096581,7.6991322,106,5,3,1,['03-05-09-004']
03-05-09-026,"COMMUNITY SECONDARY SCHOOL, UKANA EAST",UKANA EAST,5.101939,7.725376,90.5,21,34.5,0,"['03-05-09-001', '03-05-09-012']"
03-05-10-008,PRI. SCH. UKANA UWA,UKANA WEST 1,5.155821,7.6507421,102,12,80,0,['03-05-10-005']
03-05-10-009,VILLAGE HALL NTO IDEH UBON,UKANA WEST 1,5.16502,7.6385368,12.25,10.75,31,0,"['03-05-02-012', '03-05-03-014', '03-05-10-003', '03-05-10-004', '03-05-10-006', '03-05-10-007', '03-05-10-010', nan]"
03-05-10-010,VILLAGE HALL NTO NSEK,UKANA WEST 1,5.16502,7.6385368,53.875,11.875,24.25,0,"['03-05-02-012', '03-05-03-014', '03-05-10-003', '03-05-10-004', '03-05-10-006', '03-05-10-007', '03-05-10-009', nan]"
03-05-11-019,"VILLAGE HALL, NTO EKON",UKANA WEST 11,5.133339,7.6927987,31.57692308,8.346153846,9.538461538,1.346153846,"['03-05-02-008', '03-05-03-003', '03-05-03-015', '03-05-09-006', '03-05-09-008', '03-05-09-011', '03-05-09-013', '03-05-09-016', '03-05-09-019', '03-05-11-001', '03-05-11-002', '03-05-11-003', '03-05-11-004', '03-05-11-006', '03-05-11-007', '03-05-11-010', '03-05-11-014', '03-05-11-015', '03-05-11-018', '03-14-09-004', '03-05-11-021', '03-05-11-024', '03-05-11-026', '03-05-11-027', nan, nan]"
03-05-11-020,"FEDERAL POLYTECHNIC, UKANA",UKANA WEST 11,5.132501,7.7147534,0,0,0,0,[]
03-05-11-021,"VILLAGE HALL, NTO NTUEN",UKANA WEST 11,5.133339,7.6927987,16.19230769,3.153846154,1.230769231,1.346153846,"['03-05-02-008', '03-05-03-003', '03-05-03-015', '03-05-09-006', '03-05-09-008', '03-05-09-011', '03-05-09-013', '03-05-09-016', '03-05-09-019', '03-05-11-001', '03-05-11-002', '03-05-11-003', '03-05-11-004', '03-05-11-006', '03-05-11-007', '03-05-11-010', '03-05-11-014', '03-05-11-015', '03-05-11-018', '03-14-09-004', '03-05-11-019', '03-05-11-024', '03-05-11-026', '03-05-11-027', nan, nan]"
03-05-11-022,"VILLAGE HALL, NTO AKPAN UKPONG, ONUK IKOT NGWO",UKANA WEST 11,5.090237,7.7373853,12.66666667,11.33333333,20.5,0,"['03-05-01-012', '03-05-01-014', '03-05-01-015', '03-05-01-016', '03-05-01-017', '03-05-11-025']"
03-05-11-023,"CLAN COUNCIL HALL, UKANA ONUK",UKANA WEST 11,5.124936,7.7732512,47.71428571,9.857142857,22.71428571,0.285714286,"['03-05-05-008', '03-05-05-011', '03-05-05-017', '03-05-09-017', '03-05-11-009', '03-05-11-012', nan]"
03-05-11-024,"VILLAGE HALL, UMU",UKANA WEST 11,5.133339,7.6927987,14.96153846,8.346153846,18.88461538,1.346153846,"['03-05-02-008', '03-05-03-003', '03-05-03-015', '03-05-09-006', '03-05-09-008', '03-05-09-011', '03-05-09-013', '03-05-09-016', '03-05-09-019', '03-05-11-001', '03-05-11-002', '03-05-11-003', '03-05-11-004', '03-05-11-006', '03-05-11-007', '03-05-11-010', '03-05-11-014', '03-05-11-015', '03-05-11-018', '03-14-09-004', '03-05-11-019', '03-05-11-021', '03-05-11-026', '03-05-11-027', nan, nan]"
03-05-11-025,"VILLAGE HALL, UKANA IKOT NKO",UKANA WEST 11,5.090237,7.7373853,6,6.166666667,17,0,"['03-05-01-012', '03-05-01-014', '03-05-01-015', '03-05-01-016', '03-05-01-017', '03-05-11-022']"
03-05-11-026,"VILLAGE HALL, ATAI ESSIEN, IKOT IDEH",UKANA WEST 11,5.133285,7.6864035,3.730769231,8.346153846,11.23076923,1.346153846,"['03-05-02-008', '03-05-03-003', '03-05-03-015', '03-05-09-006', '03-05-09-008', '03-05-09-011', '03-05-09-013', '03-05-09-016', '03-05-09-019', '03-05-11-001', '03-05-11-002', '03-05-11-003', '03-05-11-004', '03-05-11-006', '03-05-11-007', '03-05-11-010', '03-05-11-014', '03-05-11-015', '03-05-11-018', '03-14-09-004', '03-05-11-019', '03-05-11-021', '03-05-11-024', '03-05-11-027', nan, nan]"
03-05-11-027,"OPEN SPACE, NTO EWANG, IKOT OKUETIM",UKANA WEST 11,5.133285,7.6864035,1.461538462,7.307692308,19.92307692,0.307692308,"['03-05-02-008', '03-05-03-003', '03-05-03-015', '03-05-09-006', '03-05-09-008', '03-05-09-011', '03-05-09-013', '03-05-09-016', '03-05-09-019', '03-05-11-001', '03-05-11-002', '03-05-11-003', '03-05-11-004', '03-05-11-006', '03-05-11-007', '03-05-11-010', '03-05-11-014', '03-05-11-015', '03-05-11-018', '03-14-09-004', '03-05-11-019', '03-05-11-021', '03-05-11-024', '03-05-11-026', nan, nan]"
03-06-02-010,"VILLAGE HALL, IKOT AKPAN OSUNG",ETIM EKPO 11,5.004819,7.6439611,24.25,14,5.25,0.25,"['03-06-02-004', '03-06-02-005', '03-06-02-008', '03-06-05-003']"
03-06-01-009,"COMMUNITY HALL, UTU IKOT EBORO",ETIM EKPO 1,4.993348,7.6454982,3,8,26,0,['03-06-01-002']
03-06-01-010,"VILLAGE HALL, IKOT EDUEP- ABAT TOWN",ETIM EKPO 1,4.958099,7.6710889,7.714285714,4.142857143,30.42857143,0.142857143,"['03-06-01-001', '03-06-01-003', '03-06-01-005', '03-06-01-006', '03-06-01-007', '03-06-01-011', '03-06-01-012']"
03-06-01-011,"VILLAGE SQUARE, ESA OBONG",ETIM EKPO 1,4.958099,7.6710889,63.14285714,18.71428571,87.57142857,0.142857143,"['03-06-01-001', '03-06-01-003', '03-06-01-005', '03-06-01-006', '03-06-01-007', '03-06-01-010', '03-06-01-012']"
03-06-01-012,"NTO AKPAN MBET HALL, OBONG IKOT AKPAN",ETIM EKPO 1,4.958099,7.6710889,87.71428571,28.14285714,45.28571429,0.142857143,"['03-06-01-001', '03-06-01-003', '03-06-01-005', '03-06-01-006', '03-06-01-007', '03-06-01-010', '03-06-01-011']"
03-06-02-009,"VILLAGE HALL, IKOT UDO NTA",ETIM EKPO 11,4.655557,7.7404334,24.2,0.4,1.25,3.5,"['03-06-02-002', '03-13-05-003', '03-18-01-003', '03-18-01-005', '03-24-04-001', '03-24-04-002', '03-24-12-006', '03-24-12-007', '03-03-01-012', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
03-06-03-011,"COMMUNITY HALL, OLD MARKET SQUARE",ETIM EKPO 111,5.010545,7.5951577,35,16,64,0,['03-06-03-003']
03-06-03-013,"VILLAGE HALL, IKOT NKIM, UTU CLAN",ETIM EKPO 111,5.036167,7.6069801,0,0,0,0,[]
03-06-04-010,"NTO AKPAN INYANG HALL, NKWOT IKOT EBO",ETIM EKPO 1V,5.012653,7.6907631,3,12,35,69,['03-06-04-003']
03-06-04-011,"OPEN SPACE,IKOT EDET MISSION JUNCTION",ETIM EKPO 1V,4.954613,7.6104051,66,1.666666667,36.66666667,0,"['03-06-04-009', '03-12-08-003', nan]"
03-06-05-008,"GOVERNMENT PRIMARY SCHOOL, URUK ATA NSIDUNG",ETIM EKPO V,5.008107,7.5192133,37,25,24,0.333333333,"['03-11-07-001', '03-11-07-002', nan]"
03-06-05-009,"VILLAGE SQUARE,URUK ATA IKOT OTOK",ETIM EKPO V,5.343682,7.8007687,83.5,11.5,6,0.5,"['03-15-01-010', nan]"
03-06-05-010,"GOVERNMENT PRIMARY SCHOOL,IKPE ATAI",ETIM EKPO V,4.988903,7.681943,34.75,1,7.5,0.75,"['03-06-05-001', '03-06-05-005', '03-06-05-006', '03-06-05-012']"
03-06-05-011,"OPEN SQUARE, JACK AKPANINYANG JUNCTION.OPPOSITE QUA IBOE CHURCH,IKPE ATAI",ETIM EKPO V,4.985114,7.6944594,0,0,0,0,[]
03-06-05-012,"NTO UROM HALL,IKOT UDODIA",ETIM EKPO V,4.988903,7.681943,6,7.25,17.5,0.5,"['03-06-05-001', '03-06-05-005', '03-06-05-006', '03-06-05-010']"
03-06-07-010,"CUSTOMARY COURT, OBONG NTAK",ETIM EKPO V11,4.956545,7.5541757,7,27.66666667,10,0.666666667,"['03-06-04-007', '03-06-07-005', '03-06-07-012']"
03-06-07-012,"MAIN VILLAGE HALL, IKOT MKPORIKPO",ETIM EKPO V11,4.95662,7.5584999,25.25,10.875,21.5,1.625,"['03-06-04-007', '03-06-07-001', '03-06-07-002', '03-06-07-004', '03-06-07-005', '03-06-07-007', '03-06-07-009', '03-06-07-010']"
03-06-07-013,"ANNANG COMMUNITY SCHOOL, IKOT ESE",ETIM EKPO V11,4.9441,7.5478,48,5.666666667,5,19.33333333,"['03-06-07-006', '03-06-07-008', '03-06-08-009']"
03-06-08-009,"ANNANG COMMUNITY SCHOOL, IKOT ESE",ETIM EKPO V11,4.9441,7.5478,61.33333333,5.666666667,19,19.33333333,"['03-06-07-006', '03-06-07-008', '03-06-07-013']"
03-06-08-010,"INDEPENDENT HALL,UDIANGA ENEM",ETIM EKPO V111,4.918858,7.4976536,41,0.571428571,39.85714286,0.857142857,"['03-06-08-001', '03-06-08-003', '03-06-08-004', '03-06-08-005', '03-06-08-006', '03-06-08-007', '03-06-08-011']"
03-06-08-011,"INDEPENDENT HALL,UDIANGA ENEM",ETIM EKPO V111,4.918858,7.4976536,12.71428571,5.142857143,45.85714286,0.285714286,"['03-06-08-001', '03-06-08-003', '03-06-08-004', '03-06-08-005', '03-06-08-006', '03-06-08-007', '03-06-08-010']"
03-07-01-013,"INDEPENDENT HALL,UDIANGA ENEM",ETIM EKPO V111,4.842716,7.8558357,3.655172414,2.793103448,13.37931034,1.137931034,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-01-014,"DIVISIONAL LIBRARY, STADIUM ROAD, ETINAN",ETINAN URBAN 1,4.842716,7.8558357,14,21.4137931,35.24137931,2.172413793,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-01-015,"DIVISIONAL LIBRARY, STADIUM ROAD, ETINAN",ETINAN URBAN 1,4.842716,7.8558357,20.20689655,23.48275862,55.93103448,2.172413793,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-01-016,"DIVISIONAL LIBRARY, STADIUM ROAD, ETINAN",ETINAN URBAN 1,4.842716,7.8558357,26.4137931,12.10344828,38.34482759,2.172413793,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-01-017,"DIVISIONAL LIBRARY, STADIUM ROAD, ETINAN",ETINAN URBAN 1,4.842716,7.8558357,8.827586207,1.75862069,0.068965517,2.172413793,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-01-018,"DIVISIONAL LIBRARY, STADIUM ROAD, ETINAN",ETINAN URBAN 1,4.842716,7.8558357,1.517241379,25.55172414,39.37931034,2.172413793,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-01-019,"DIVISIONAL LIBRARY, STADIUM ROAD, ETINAN",ETINAN URBAN 1,4.842716,7.8558357,60.48275862,12.72413793,22.68965517,1.965517241,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-01-020,"DIVISIONAL LIBRARY, STADIUM ROAD, ETINAN",ETINAN URBAN 1,4.842716,7.8558357,10.82758621,17.89655172,7.310344828,7.137931034,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-01-021,"DIVISIONAL LIBRARY, STADIUM ROAD, ETINAN",ETINAN URBAN 1,4.842716,7.8558357,8.827586207,17.89655172,31.10344828,2.172413793,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-01-022,"DIVISIONAL LIBRARY, STADIUM ROAD, ETINAN",ETINAN URBAN 1,4.842716,7.8558357,20.13793103,1.344827586,23.72413793,2.172413793,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-01-023,ETINAN MOTOR PARK,ETINAN URBAN 1,4.844657,7.8524874,7.793103448,23.48275862,37.17241379,2.172413793,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-03-009,"POTTERY CENTRE, IKOT ABASI ETINAN",ETINAN URBAN 111,4.86341,7.8449549,11,8.333333333,17.66666667,2.333333333,"['03-07-03-001', '03-07-03-010', '03-07-04-006']"
03-07-03-010,"WATER HOUSE, IKOT NTUNG, IKOT ABASI, ETINAN",ETINAN URBAN 111,4.86341,7.8449549,23,22.33333333,37.66666667,2.333333333,"['03-07-03-001', '03-07-03-009', '03-07-04-006']"
03-07-04-006,"WATER HOUSE, IKOT NTUNG, IKOT ABASI, ETINAN",ETINAN URBAN 111,4.86341,7.8449549,21.66666667,17,29.66666667,0.333333333,"['03-07-03-001', '03-07-03-009', '03-07-03-010']"
03-07-04-007,"CIVIC CENTRE, EDEM EKPAT.",ETINAN URBAN 1V,4.863663,7.8231982,23,35,60.6,0.6,"['03-07-04-001', '03-07-04-002', '03-07-04-004', '03-07-04-005', '03-07-05-008']"
03-07-05-008,"CIVIC CENTRE, EDEM EKPAT.",ETINAN URBAN 1V,4.863663,7.8231982,2.6,31.4,13.8,0.6,"['03-07-04-001', '03-07-04-002', '03-07-04-004', '03-07-04-005', '03-07-04-007']"
03-07-05-009,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,3,2.916666667,5.5,2.25,"['03-07-05-001', '03-07-05-003', '03-07-05-010', '03-07-05-012', '03-07-05-013', '03-07-02-010', '03-07-02-011', '03-07-10-010', '03-07-10-011', '03-07-10-012', '03-07-11-012', '03-07-11-013']"
03-07-05-010,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,8.916666667,12.25,5.333333333,1,"['03-07-05-001', '03-07-05-003', '03-07-05-009', '03-07-05-012', '03-07-05-013', '03-07-02-010', '03-07-02-011', '03-07-10-010', '03-07-10-011', '03-07-10-012', '03-07-11-012', '03-07-11-013']"
03-07-05-012,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,16.5,16.58333333,30.41666667,1,"['03-07-05-001', '03-07-05-003', '03-07-05-009', '03-07-05-010', '03-07-05-013', '03-07-02-010', '03-07-02-011', '03-07-10-010', '03-07-10-011', '03-07-10-012', '03-07-11-012', '03-07-11-013']"
03-07-05-013,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,3.5,26.75,51.91666667,1,"['03-07-05-001', '03-07-05-003', '03-07-05-009', '03-07-05-010', '03-07-05-012', '03-07-02-010', '03-07-02-011', '03-07-10-010', '03-07-10-011', '03-07-10-012', '03-07-11-012', '03-07-11-013']"
03-07-02-010,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,6.25,16.58333333,0.083333333,1,"['03-07-05-001', '03-07-05-003', '03-07-05-009', '03-07-05-010', '03-07-05-012', '03-07-05-013', '03-07-02-011', '03-07-10-010', '03-07-10-011', '03-07-10-012', '03-07-11-012', '03-07-11-013']"
03-07-02-011,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,18.66666667,11.16666667,23.91666667,1.166666667,"['03-07-05-001', '03-07-05-003', '03-07-05-009', '03-07-05-010', '03-07-05-012', '03-07-05-013', '03-07-02-010', '03-07-10-010', '03-07-10-011', '03-07-10-012', '03-07-11-012', '03-07-11-013']"
03-07-10-010,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,5.166666667,7.25,31.5,1,"['03-07-05-001', '03-07-05-003', '03-07-05-009', '03-07-05-010', '03-07-05-012', '03-07-05-013', '03-07-02-010', '03-07-02-011', '03-07-10-011', '03-07-10-012', '03-07-11-012', '03-07-11-013']"
03-07-10-011,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,3,15.5,17.41666667,0.083333333,"['03-07-05-001', '03-07-05-003', '03-07-05-009', '03-07-05-010', '03-07-05-012', '03-07-05-013', '03-07-02-010', '03-07-02-011', '03-07-10-010', '03-07-10-012', '03-07-11-012', '03-07-11-013']"
03-07-10-012,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,18.16666667,9.416666667,31.33333333,1,"['03-07-05-001', '03-07-05-003', '03-07-05-009', '03-07-05-010', '03-07-05-012', '03-07-05-013', '03-07-02-010', '03-07-02-011', '03-07-10-010', '03-07-10-011', '03-07-11-012', '03-07-11-013']"
03-07-11-012,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,10.58333333,13.75,5.333333333,1,"['03-07-05-001', '03-07-05-003', '03-07-05-009', '03-07-05-010', '03-07-05-012', '03-07-05-013', '03-07-02-010', '03-07-02-011', '03-07-10-010', '03-07-10-011', '03-07-10-012', '03-07-11-013']"
03-07-11-013,"VILLAGE HALL, ISHIET ERONG",ETINAN URBAN V,4.88129,7.84861,26.25,27.41666667,58.58333333,1,"['03-07-05-001', '03-07-05-003', '03-07-05-009', '03-07-05-010', '03-07-05-012', '03-07-05-013', '03-07-02-010', '03-07-02-011', '03-07-10-010', '03-07-10-011', '03-07-10-012', '03-07-11-012']"
03-07-11-014,"VILLAGE HALL, IKOT NKANG II",NORTHERN IMAN 11,4.842716,7.8558357,21.24137931,35.89655172,55.93103448,1.137931034,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-11-015,"VILLAGE HALL, IKOT NKANG II",NORTHERN IMAN 11,4.842716,7.8558357,0.551724138,28.65517241,34.20689655,1.965517241,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-016', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-11-016,"VILLAGE HALL, IKOT NKANG II",NORTHERN IMAN 11,4.842716,7.8558357,3.655172414,3.827586207,4.068965517,0.931034483,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-06-012', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-06-012,"VILLAGE HALL, IKOT NKANG II",NORTHERN IMAN 11,4.842716,7.8558357,14,25.55172414,33.17241379,1.965517241,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-013', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
03-07-06-013,"VILLAGE HALL, IKOT NKANG II",NORTHERN IMAN 11,4.842716,7.8558357,17.03448276,14.17241379,134.4137931,2.172413793,"['03-07-01-001', '03-07-01-004', '03-07-01-008', '03-07-01-011', '03-07-06-003', '03-07-06-006', '03-07-06-011', '03-07-07-011', '03-07-08-003', '03-07-01-013', '03-07-01-014', '03-07-01-015', '03-07-01-016', '03-07-01-017', '03-07-01-018', '03-07-01-019', '03-07-01-020', '03-07-01-021', '03-07-01-022', '03-07-01-023', '03-07-11-014', '03-07-11-015', '03-07-11-016', '03-07-06-012', '03-07-06-014', '03-07-06-015', '03-07-06-016', '03-07-06-017', nan]"
